leaf_UID,input_images,target_image,target_placl
ESWW0070023_1,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230602_105313_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230603_105653_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230604_132929_ESWW0070023_1.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230606_094325_ESWW0070023_1.png,6.583822669857139e-05
ESWW0070023_1,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230603_105653_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230604_132929_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230606_094325_ESWW0070023_1.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230606_122210_ESWW0070023_1.png,0.0
ESWW0070023_1,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230604_132929_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230606_094325_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230606_122210_ESWW0070023_1.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230607_161942_ESWW0070023_1.png,0.0001262696220257
ESWW0070023_1,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230606_094325_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230606_122210_ESWW0070023_1.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230607_161942_ESWW0070023_1.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_1\overlay\20230608_111439_ESWW0070023_1.png,0.0011073823189303
ESWW0070023_10,C:\Users\datir\project1\data\processed\ts\ESWW0070023_10\overlay\20230525_174111_ESWW0070023_10.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_10\overlay\20230526_130007_ESWW0070023_10.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_10\overlay\20230527_103934_ESWW0070023_10.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_10\overlay\20230527_170307_ESWW0070023_10.png,0.0
ESWW0070023_10,C:\Users\datir\project1\data\processed\ts\ESWW0070023_10\overlay\20230526_130007_ESWW0070023_10.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_10\overlay\20230527_103934_ESWW0070023_10.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_10\overlay\20230527_170307_ESWW0070023_10.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_10\overlay\20230529_123400_ESWW0070023_10.png,0.0
ESWW0070023_10,C:\Users\datir\project1\data\processed\ts\ESWW0070023_10\overlay\20230527_103934_ESWW0070023_10.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_10\overlay\20230527_170307_ESWW0070023_10.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_10\overlay\20230529_123400_ESWW0070023_10.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_10\overlay\20230530_123323_ESWW0070023_10.png,0.0
ESWW0070023_10,C:\Users\datir\project1\data\processed\ts\ESWW0070023_10\overlay\20230527_170307_ESWW0070023_10.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_10\overlay\20230529_123400_ESWW0070023_10.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_10\overlay\20230530_123323_ESWW0070023_10.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_10\overlay\20230531_095251_ESWW0070023_10.png,0.0
ESWW0070023_2,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230525_173825_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230527_103531_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230527_165834_ESWW0070023_2.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230529_122844_ESWW0070023_2.png,0.0016821522195198
ESWW0070023_2,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230527_103531_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230527_165834_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230529_122844_ESWW0070023_2.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230530_122904_ESWW0070023_2.png,0.0017916734349574
ESWW0070023_2,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230527_165834_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230529_122844_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230530_122904_ESWW0070023_2.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230531_094825_ESWW0070023_2.png,0.0020168985083331
ESWW0070023_2,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230529_122844_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230530_122904_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230531_094825_ESWW0070023_2.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230531_165016_ESWW0070023_2.png,0.0022543654824504
ESWW0070023_2,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230530_122904_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230531_094825_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230531_165016_ESWW0070023_2.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230601_160203_ESWW0070023_2.png,0.0035346252180297
ESWW0070023_2,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230531_094825_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230531_165016_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230601_160203_ESWW0070023_2.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230602_105340_ESWW0070023_2.png,0.0044084854509719
ESWW0070023_2,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230531_165016_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230601_160203_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230602_105340_ESWW0070023_2.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230603_105811_ESWW0070023_2.png,0.0053473163564728
ESWW0070023_2,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230601_160203_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230602_105340_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230603_105811_ESWW0070023_2.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230604_132951_ESWW0070023_2.png,0.0059712589208866
ESWW0070023_2,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230602_105340_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230603_105811_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230604_132951_ESWW0070023_2.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230606_094354_ESWW0070023_2.png,0.0092855675578537
ESWW0070023_2,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230603_105811_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230604_132951_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230606_094354_ESWW0070023_2.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230606_122325_ESWW0070023_2.png,0.0103107385690989
ESWW0070023_2,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230604_132951_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230606_094354_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230606_122325_ESWW0070023_2.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230607_162034_ESWW0070023_2.png,0.0238859149549919
ESWW0070023_2,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230606_094354_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230606_122325_ESWW0070023_2.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230607_162034_ESWW0070023_2.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_2\overlay\20230608_111519_ESWW0070023_2.png,0.0378079385899546
ESWW0070023_3,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230525_173651_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230527_103012_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230527_165908_ESWW0070023_3.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230529_122915_ESWW0070023_3.png,0.005692157126186
ESWW0070023_3,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230527_103012_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230527_165908_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230529_122915_ESWW0070023_3.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230530_122950_ESWW0070023_3.png,0.0090437882590238
ESWW0070023_3,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230527_165908_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230529_122915_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230530_122950_ESWW0070023_3.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230531_094850_ESWW0070023_3.png,0.0075310111819932
ESWW0070023_3,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230529_122915_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230530_122950_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230531_094850_ESWW0070023_3.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230531_165043_ESWW0070023_3.png,0.0182693294293667
ESWW0070023_3,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230530_122950_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230531_094850_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230531_165043_ESWW0070023_3.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230601_160229_ESWW0070023_3.png,0.0319469549877958
ESWW0070023_3,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230531_094850_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230531_165043_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230601_160229_ESWW0070023_3.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230602_105426_ESWW0070023_3.png,0.0564051262458694
ESWW0070023_3,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230531_165043_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230601_160229_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230602_105426_ESWW0070023_3.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230603_105838_ESWW0070023_3.png,0.0791072461281855
ESWW0070023_3,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230601_160229_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230602_105426_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230603_105838_ESWW0070023_3.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230604_133031_ESWW0070023_3.png,0.1039831911431182
ESWW0070023_3,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230602_105426_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230603_105838_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230604_133031_ESWW0070023_3.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230606_094629_ESWW0070023_3.png,0.1569754740271837
ESWW0070023_3,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230603_105838_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230604_133031_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230606_094629_ESWW0070023_3.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230606_122440_ESWW0070023_3.png,0.1520739380699979
ESWW0070023_3,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230604_133031_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230606_094629_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230606_122440_ESWW0070023_3.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230607_162125_ESWW0070023_3.png,0.1969623773701673
ESWW0070023_3,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230606_094629_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230606_122440_ESWW0070023_3.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230607_162125_ESWW0070023_3.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_3\overlay\20230608_111603_ESWW0070023_3.png,0.2418669149202123
ESWW0070023_4,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230525_173610_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230526_105114_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230527_103150_ESWW0070023_4.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230527_165932_ESWW0070023_4.png,0.0
ESWW0070023_4,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230526_105114_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230527_103150_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230527_165932_ESWW0070023_4.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230529_122959_ESWW0070023_4.png,5.146025237191137e-06
ESWW0070023_4,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230527_103150_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230527_165932_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230529_122959_ESWW0070023_4.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230530_123026_ESWW0070023_4.png,0.0007086599657544
ESWW0070023_4,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230527_165932_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230529_122959_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230530_123026_ESWW0070023_4.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230531_094920_ESWW0070023_4.png,0.0004385232151573
ESWW0070023_4,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230529_122959_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230530_123026_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230531_094920_ESWW0070023_4.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230531_165108_ESWW0070023_4.png,0.0007607454217126
ESWW0070023_4,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230530_123026_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230531_094920_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230531_165108_ESWW0070023_4.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230531_165114_ESWW0070023_4.png,0.0003774187658487
ESWW0070023_4,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230531_094920_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230531_165108_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230531_165114_ESWW0070023_4.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230601_160249_ESWW0070023_4.png,0.0016744955003719
ESWW0070023_4,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230531_165108_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230531_165114_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230601_160249_ESWW0070023_4.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230602_105448_ESWW0070023_4.png,0.0004285533539128
ESWW0070023_4,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230531_165114_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230601_160249_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230602_105448_ESWW0070023_4.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230604_133101_ESWW0070023_4.png,0.0008042628108549
ESWW0070023_4,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230601_160249_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230602_105448_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230604_133101_ESWW0070023_4.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230606_094756_ESWW0070023_4.png,0.0014643291281084
ESWW0070023_4,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230602_105448_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230604_133101_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230606_094756_ESWW0070023_4.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230606_122545_ESWW0070023_4.png,0.0007381017370304
ESWW0070023_4,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230604_133101_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230606_094756_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230606_122545_ESWW0070023_4.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230607_162214_ESWW0070023_4.png,0.0011710541835767
ESWW0070023_4,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230606_094756_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230606_122545_ESWW0070023_4.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230607_162214_ESWW0070023_4.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_4\overlay\20230608_111655_ESWW0070023_4.png,0.0030867692758624
ESWW0070023_5,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230525_173906_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230526_125715_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230527_103628_ESWW0070023_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230527_170007_ESWW0070023_5.png,0.0001487491508902
ESWW0070023_5,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230526_125715_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230527_103628_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230527_170007_ESWW0070023_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230529_123033_ESWW0070023_5.png,9.305245299684322e-05
ESWW0070023_5,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230527_103628_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230527_170007_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230529_123033_ESWW0070023_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230530_123055_ESWW0070023_5.png,0.0001756337621772
ESWW0070023_5,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230527_170007_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230529_123033_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230530_123055_ESWW0070023_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230531_095004_ESWW0070023_5.png,0.0005189130536239
ESWW0070023_5,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230529_123033_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230530_123055_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230531_095004_ESWW0070023_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230531_165139_ESWW0070023_5.png,0.0014586657875774
ESWW0070023_5,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230530_123055_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230531_095004_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230531_165139_ESWW0070023_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230601_160306_ESWW0070023_5.png,0.0021281507473188
ESWW0070023_5,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230531_095004_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230531_165139_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230601_160306_ESWW0070023_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230602_105518_ESWW0070023_5.png,0.0028262738728529
ESWW0070023_5,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230531_165139_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230601_160306_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230602_105518_ESWW0070023_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230603_105902_ESWW0070023_5.png,0.0035980920658743
ESWW0070023_5,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230601_160306_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230602_105518_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230603_105902_ESWW0070023_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230604_133122_ESWW0070023_5.png,0.0037540844263543
ESWW0070023_5,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230602_105518_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230603_105902_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230604_133122_ESWW0070023_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230606_094930_ESWW0070023_5.png,0.005452499337162
ESWW0070023_5,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230603_105902_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230604_133122_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230606_094930_ESWW0070023_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230606_122934_ESWW0070023_5.png,0.0055945284199126
ESWW0070023_5,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230604_133122_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230606_094930_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230606_122934_ESWW0070023_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230607_162310_ESWW0070023_5.png,0.0066870255018332
ESWW0070023_5,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230606_094930_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230606_122934_ESWW0070023_5.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230607_162310_ESWW0070023_5.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_5\overlay\20230608_111732_ESWW0070023_5.png,0.007566786025446
ESWW0070023_6,C:\Users\datir\project1\data\processed\ts\ESWW0070023_6\overlay\20230525_173740_ESWW0070023_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_6\overlay\20230527_103708_ESWW0070023_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_6\overlay\20230527_170117_ESWW0070023_6.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_6\overlay\20230529_123117_ESWW0070023_6.png,0.0
ESWW0070023_6,C:\Users\datir\project1\data\processed\ts\ESWW0070023_6\overlay\20230527_103708_ESWW0070023_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_6\overlay\20230527_170117_ESWW0070023_6.png|C:\Users\datir\project1\data\processed\ts\ESWW0070023_6\overlay\20230529_123117_ESWW0070023_6.png,C:\Users\datir\project1\data\processed\ts\ESWW0070023_6\overlay\20230531_095035_ESWW0070023_6.png,1.097084580009967e-06
